v1,v2,v3,v4,v5,v6,v7
0.925,0.030,0.380,0.115,0.170,0.035,0.325
0.010,0.000,1.000,0.015,0.000,0.000,0.000
0.005,0.000,0.825,0.040,0.015,0.000,0.005
0.180,0.070,1.000,0.085,0.045,0.000,0.045
0.045,0.000,0.990,0.030,0.000,0.000,0.005
0.050,0.035,0.140,0.995,0.025,0.060,0.000
0.010,0.005,1.000,0.000,0.000,0.000,0.005
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.260,0.020,0.220,1.000,0.135,0.045,0.025
0.120,0.055,0.080,1.000,0.030,0.150,0.000
0.020,0.000,0.995,0.005,0.000,0.000,0.000
0.005,0.000,1.000,0.000,0.005,0.000,0.000
0.040,0.995,0.045,0.265,0.035,0.025,0.000
0.995,0.000,0.160,0.010,0.270,0.000,0.295
0.075,0.015,1.000,0.010,0.000,0.000,0.025
0.050,0.015,1.000,0.010,0.005,0.000,0.000
1.000,0.000,0.120,0.010,0.150,0.000,0.070
0.995,0.000,0.270,0.100,0.240,0.000,0.355
0.010,0.000,1.000,0.005,0.000,0.000,0.000
0.080,0.090,0.175,1.000,0.100,0.110,0.005
1.000,0.000,0.225,0.005,0.200,0.000,0.270
0.275,0.055,0.995,0.150,0.185,0.000,0.030
0.090,0.010,1.000,0.020,0.005,0.000,0.020
0.065,0.000,1.000,0.010,0.000,0.000,0.015
0.915,0.000,0.200,0.065,0.195,0.000,0.205
1.000,0.000,0.220,0.120,0.150,0.000,0.325
1.000,0.000,0.175,0.050,0.130,0.000,0.220
0.030,0.080,0.390,0.880,0.005,1.000,0.005
0.175,0.115,0.430,0.910,0.025,0.995,0.035
1.000,0.020,0.280,0.070,0.280,0.005,0.370
0.075,0.055,0.915,0.085,0.140,0.090,0.085
0.000,0.000,1.000,0.005,0.005,0.000,0.000
0.190,0.170,0.395,0.730,0.015,0.985,0.025
1.000,0.015,0.345,0.055,0.165,0.005,0.300
1.000,0.005,0.205,0.025,0.110,0.000,0.330
0.160,0.055,1.000,0.110,0.035,0.010,0.015
0.090,0.000,1.000,0.015,0.000,0.000,0.010
1.000,0.010,0.235,0.025,0.205,0.000,0.200
0.110,0.015,0.990,0.020,0.040,0.000,0.010
0.060,0.000,1.000,0.025,0.000,0.005,0.015
0.140,0.005,0.085,1.000,0.050,0.065,0.000
0.020,0.000,0.990,0.005,0.005,0.005,0.000
0.045,0.995,0.110,0.210,0.020,0.000,0.000
1.000,0.000,0.135,0.065,0.025,0.000,0.255
0.040,0.000,0.950,0.025,0.000,0.000,0.005
0.725,0.020,0.360,0.215,1.000,0.015,0.140
0.900,0.035,0.375,0.165,0.250,0.010,0.340
1.000,0.000,0.205,0.025,0.230,0.000,0.315
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.055,0.125,0.070,1.000,0.020,0.150,0.005
0.075,0.000,1.000,0.010,0.000,0.000,0.020
0.035,0.000,0.860,0.005,0.000,0.000,0.000
0.030,0.000,0.990,0.025,0.000,0.020,0.005
1.000,0.000,0.190,0.030,0.220,0.000,0.315
0.075,0.010,0.095,1.000,0.055,0.030,0.010
1.000,0.000,0.200,0.025,0.240,0.010,0.235
0.015,0.000,1.000,0.005,0.000,0.005,0.000
0.065,0.080,0.975,0.040,0.025,0.010,0.025
1.000,0.000,0.135,0.055,0.115,0.000,0.335
0.005,0.000,0.995,0.000,0.000,0.000,0.000
0.015,0.015,0.995,0.015,0.005,0.005,0.015
0.980,0.000,0.245,0.075,0.140,0.000,0.300
0.190,0.020,0.215,1.000,0.040,0.040,0.000
0.085,0.000,0.940,0.035,0.005,0.000,0.005
0.035,0.005,1.000,0.005,0.000,0.000,0.005
0.100,0.050,0.060,1.000,0.025,0.140,0.000
0.560,0.000,0.150,0.000,0.070,0.000,0.975
0.005,0.000,1.000,0.010,0.000,0.000,0.005
0.010,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.155,0.055,0.145,0.000,0.270
0.015,0.000,1.000,0.010,0.000,0.000,0.000
0.055,0.080,0.350,0.845,0.000,1.000,0.010
0.830,0.020,0.325,0.145,0.930,0.000,0.130
1.000,0.010,0.235,0.115,0.250,0.005,0.305
0.005,0.000,0.995,0.005,0.000,0.000,0.000
1.000,0.000,0.255,0.015,0.190,0.000,0.250
0.060,0.005,0.100,0.870,0.030,0.025,0.000
0.115,0.000,0.970,0.025,0.005,0.000,0.005
0.010,0.000,0.985,0.005,0.000,0.000,0.000
0.110,0.015,0.990,0.140,0.045,0.050,0.005
0.215,0.195,0.170,1.000,0.135,0.195,0.020
0.105,0.010,0.090,1.000,0.035,0.015,0.010
0.165,0.155,0.160,1.000,0.020,0.175,0.025
0.955,0.000,0.140,0.015,0.300,0.000,0.215
0.150,0.010,1.000,0.040,0.000,0.000,0.030
0.015,0.000,0.985,0.010,0.005,0.000,0.000
0.005,0.000,0.980,0.015,0.005,0.005,0.000
0.940,0.035,0.500,0.165,0.185,0.075,0.300
0.010,0.000,0.985,0.025,0.010,0.000,0.005
1.000,0.000,0.280,0.060,0.175,0.005,0.375
1.000,0.000,0.185,0.005,0.180,0.000,0.295
0.005,0.015,0.995,0.005,0.010,0.000,0.000
0.925,0.035,0.480,0.185,0.195,0.065,0.300
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.015,0.000,1.000,0.025,0.000,0.000,0.005
1.000,0.000,0.145,0.095,0.250,0.005,0.210
1.000,0.000,0.225,0.050,0.045,0.000,0.205
0.995,0.000,0.210,0.070,0.120,0.000,0.280
0.030,0.000,1.000,0.020,0.000,0.000,0.000
1.000,0.005,0.345,0.115,0.210,0.010,0.335
1.000,0.000,0.190,0.005,0.145,0.000,0.230
0.050,0.000,0.995,0.005,0.000,0.000,0.005
0.010,0.000,1.000,0.010,0.000,0.000,0.000
0.080,0.010,0.995,0.010,0.010,0.000,0.010
0.085,0.090,0.060,1.000,0.030,0.145,0.005
0.020,0.000,0.965,0.005,0.000,0.000,0.000
0.075,0.095,0.345,0.850,0.015,1.000,0.015
0.005,0.000,1.000,0.005,0.005,0.000,0.000
0.050,0.000,1.000,0.025,0.000,0.000,0.005
0.870,0.010,0.220,0.115,0.175,0.010,0.150
1.000,0.000,0.150,0.060,0.115,0.000,0.300
0.130,0.000,1.000,0.020,0.005,0.000,0.010
0.150,0.025,1.000,0.045,0.045,0.005,0.010
1.000,0.000,0.220,0.020,0.215,0.000,0.255
0.185,0.015,0.995,0.085,0.030,0.000,0.010
1.000,0.000,0.170,0.010,0.240,0.000,0.350
0.095,0.000,0.995,0.015,0.010,0.000,0.005
0.030,0.000,0.995,0.040,0.025,0.015,0.015
1.000,0.000,0.145,0.015,0.145,0.000,0.300
0.060,0.995,0.130,0.430,0.050,0.190,0.000
0.075,0.100,0.385,0.785,0.015,1.000,0.005
0.995,0.000,0.425,0.025,0.170,0.000,0.305
0.090,0.000,1.000,0.025,0.000,0.000,0.010
0.665,0.000,0.315,0.100,0.990,0.000,0.110
0.040,0.000,0.125,1.000,0.025,0.055,0.000
0.005,0.000,0.980,0.015,0.000,0.000,0.005
0.910,0.035,0.405,0.130,0.210,0.005,0.315
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.130,0.015,1.000,0.100,0.010,0.005,0.005
0.005,1.000,0.045,0.185,0.010,0.005,0.000
0.185,0.010,0.105,1.000,0.055,0.010,0.015
1.000,0.000,0.285,0.100,0.090,0.000,0.155
0.055,0.010,0.095,1.000,0.050,0.055,0.010
0.010,0.005,1.000,0.025,0.000,0.010,0.000
0.050,0.010,0.990,0.025,0.010,0.000,0.000
0.860,0.040,0.360,0.130,0.160,0.020,0.350
1.000,0.005,0.220,0.015,0.315,0.000,0.380
0.015,0.975,0.075,0.360,0.025,0.085,0.000
0.885,0.035,0.355,0.165,0.235,0.010,0.360
0.090,0.000,1.000,0.020,0.005,0.000,0.015
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.085,0.030,0.120,1.000,0.035,0.060,0.005
1.000,0.000,0.205,0.000,0.140,0.000,0.325
0.010,0.000,0.995,0.015,0.000,0.000,0.000
0.205,0.055,0.985,0.080,0.040,0.000,0.020
1.000,0.000,0.260,0.075,0.150,0.000,0.290
0.215,0.210,0.135,1.000,0.105,0.155,0.025
0.990,0.000,0.420,0.130,0.275,0.000,0.235
0.000,0.005,0.985,0.000,0.015,0.000,0.000
0.050,0.000,1.000,0.020,0.000,0.000,0.010
1.000,0.000,0.250,0.030,0.170,0.005,0.280
0.005,0.000,1.000,0.005,0.000,0.000,0.005
0.155,0.055,0.300,1.000,0.070,0.085,0.005
0.110,0.010,0.985,0.015,0.020,0.005,0.000
0.070,0.090,0.310,0.785,0.000,1.000,0.030
0.055,0.005,1.000,0.005,0.005,0.000,0.005
0.090,0.045,0.225,1.000,0.045,0.075,0.000
0.085,0.070,0.040,0.985,0.015,0.110,0.010
0.005,0.000,1.000,0.005,0.005,0.000,0.005
0.015,1.000,0.055,0.170,0.010,0.020,0.000
0.070,0.015,0.995,0.070,0.005,0.005,0.010
1.000,0.000,0.120,0.010,0.185,0.000,0.240
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.075,0.005,1.000,0.010,0.000,0.000,0.015
0.030,0.080,0.390,0.880,0.005,1.000,0.005
0.940,0.040,0.400,0.160,0.190,0.075,0.315
1.000,0.000,0.175,0.000,0.115,0.000,0.300
0.115,0.040,0.995,0.115,0.045,0.015,0.030
0.085,0.000,1.000,0.010,0.010,0.000,0.000
0.095,0.155,0.155,1.000,0.110,0.175,0.000
0.075,0.005,1.000,0.015,0.000,0.000,0.020
0.015,0.000,1.000,0.000,0.015,0.010,0.000
0.020,0.000,0.940,0.000,0.000,0.000,0.000
0.070,0.005,1.000,0.045,0.040,0.020,0.005
0.125,0.015,0.100,1.000,0.045,0.045,0.005
0.040,0.020,0.045,0.995,0.045,0.015,0.010
0.005,0.000,0.985,0.000,0.000,0.000,0.005
0.065,0.030,0.080,0.995,0.025,0.075,0.000
0.000,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.135,0.005,0.175,0.000,0.255
0.045,1.000,0.135,0.415,0.055,0.070,0.010
0.900,0.135,0.375,0.155,0.320,0.130,0.280
0.075,0.000,0.995,0.070,0.025,0.015,0.010
1.000,0.000,0.200,0.005,0.175,0.000,0.295
0.975,0.075,0.315,0.205,0.250,0.100,0.300
0.900,0.025,0.385,0.180,0.250,0.010,0.315
0.000,0.000,1.000,0.015,0.000,0.005,0.000
0.170,0.080,0.190,1.000,0.150,0.125,0.000
0.940,0.100,0.375,0.165,0.360,0.120,0.215
1.000,0.000,0.205,0.095,0.205,0.000,0.310
0.100,0.010,0.125,0.995,0.035,0.025,0.000
0.970,0.020,0.250,0.150,0.320,0.010,0.280
0.030,0.000,1.000,0.005,0.000,0.000,0.000
0.000,0.000,0.965,0.000,0.005,0.000,0.005
0.150,0.110,0.380,0.890,0.005,1.000,0.015
0.000,0.005,1.000,0.005,0.005,0.000,0.000
0.005,0.000,1.000,0.005,0.000,0.000,0.005
0.015,0.080,0.100,0.990,0.045,0.095,0.000
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.125,0.010,0.135,1.000,0.065,0.025,0.005
1.000,0.000,0.255,0.100,0.225,0.000,0.310
0.030,0.000,1.000,0.030,0.000,0.000,0.000
0.950,0.000,0.265,0.005,0.145,0.000,0.185
1.000,0.005,0.215,0.065,0.155,0.005,0.340
0.055,0.005,1.000,0.025,0.005,0.010,0.000
1.000,0.000,0.160,0.075,0.155,0.000,0.315
0.230,0.035,0.170,1.000,0.150,0.030,0.030
0.000,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.005,0.325,0.055,0.200,0.010,0.360
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.010,0.005,1.000,0.015,0.005,0.000,0.000
0.005,0.000,0.930,0.000,0.000,0.000,0.000
0.000,0.000,0.955,0.000,0.000,0.000,0.000
0.940,0.035,0.510,0.165,0.185,0.075,0.305
0.110,0.075,1.000,0.065,0.125,0.095,0.100
0.000,0.000,1.000,0.010,0.000,0.000,0.000
0.565,0.010,0.310,0.090,1.000,0.000,0.085
0.300,0.075,0.285,1.000,0.225,0.095,0.055
0.075,0.005,0.990,0.000,0.000,0.000,0.005
0.100,0.000,1.000,0.010,0.005,0.000,0.010
0.545,0.000,0.130,0.005,0.035,0.000,0.995
0.095,0.030,0.060,1.000,0.020,0.130,0.005
0.965,0.000,0.275,0.005,0.145,0.000,0.260
0.555,0.000,0.340,0.130,1.000,0.000,0.085
0.090,0.015,1.000,0.045,0.010,0.015,0.010
0.105,0.130,0.125,1.000,0.065,0.260,0.005
0.045,1.000,0.070,0.285,0.030,0.060,0.005
0.085,0.010,0.095,1.000,0.035,0.030,0.000
0.085,0.020,0.090,1.000,0.010,0.175,0.020
0.000,0.000,0.995,0.000,0.000,0.005,0.005
0.040,0.000,0.105,1.000,0.015,0.065,0.010
0.080,0.000,1.000,0.020,0.000,0.000,0.005
0.015,0.000,0.965,0.000,0.015,0.010,0.000
0.715,0.005,0.205,0.015,0.130,0.005,0.105
0.080,0.035,0.980,0.025,0.040,0.010,0.025
0.015,0.000,0.995,0.015,0.005,0.005,0.005
1.000,0.010,0.290,0.045,0.200,0.000,0.335
0.035,0.000,0.950,0.005,0.000,0.000,0.000
0.005,0.000,1.000,0.025,0.000,0.000,0.005
0.050,0.000,1.000,0.005,0.000,0.000,0.010
0.150,0.010,0.975,0.045,0.005,0.000,0.000
1.000,0.000,0.300,0.110,0.200,0.005,0.325
0.020,0.000,1.000,0.015,0.005,0.005,0.005
1.000,0.000,0.135,0.020,0.180,0.000,0.230
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.160,0.090,0.995,0.080,0.075,0.010,0.030
0.005,1.000,0.040,0.205,0.020,0.020,0.000
0.010,0.000,0.990,0.005,0.010,0.000,0.000
0.070,0.100,0.970,0.030,0.030,0.010,0.015
0.045,0.030,1.000,0.075,0.010,0.000,0.010
0.995,0.000,0.190,0.080,0.125,0.000,0.310
0.950,0.015,0.190,0.115,0.205,0.010,0.220
0.715,0.010,0.305,0.120,1.000,0.000,0.110
0.005,0.000,0.995,0.005,0.000,0.000,0.000
0.035,0.000,0.990,0.005,0.005,0.005,0.000
0.005,0.000,0.990,0.010,0.015,0.000,0.000
0.965,0.010,0.305,0.100,0.250,0.030,0.430
0.025,0.000,0.905,0.010,0.045,0.000,0.020
0.210,0.055,0.330,1.000,0.125,0.135,0.015
0.005,0.000,0.980,0.005,0.000,0.000,0.005
0.030,0.000,1.000,0.005,0.010,0.025,0.005
0.245,0.005,0.180,1.000,0.070,0.035,0.025
0.970,0.005,0.175,0.005,0.270,0.000,0.220
0.010,0.000,1.000,0.000,0.000,0.000,0.005
0.030,0.000,0.870,0.035,0.010,0.000,0.015
0.000,0.000,1.000,0.000,0.000,0.000,0.000
1.000,0.000,0.180,0.075,0.175,0.000,0.295
1.000,0.005,0.270,0.145,0.305,0.005,0.360
0.045,0.005,1.000,0.040,0.010,0.005,0.010
1.000,0.000,0.210,0.015,0.245,0.000,0.340
0.040,0.060,0.090,0.965,0.040,0.090,0.000
0.000,0.000,0.995,0.020,0.000,0.005,0.000
0.060,0.110,0.140,1.000,0.060,0.115,0.005
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.140,0.000,0.955,0.010,0.000,0.000,0.010
0.060,0.100,0.050,0.995,0.030,0.180,0.000
1.000,0.000,0.175,0.005,0.095,0.000,0.285
0.085,0.005,0.975,0.020,0.010,0.000,0.015
0.145,0.225,0.165,0.995,0.050,0.125,0.000
1.000,0.000,0.155,0.000,0.210,0.000,0.305
0.045,0.080,0.240,0.840,0.010,0.995,0.010
1.000,0.005,0.165,0.075,0.160,0.000,0.275
0.150,0.070,1.000,0.075,0.050,0.005,0.005
0.015,0.010,0.990,0.030,0.005,0.000,0.000
1.000,0.000,0.165,0.060,0.180,0.000,0.240
0.005,0.000,0.980,0.005,0.000,0.000,0.000
0.090,0.120,0.100,1.000,0.040,0.125,0.005
0.095,0.095,0.155,0.995,0.050,0.125,0.010
0.310,0.055,0.275,1.000,0.185,0.065,0.070
0.985,0.065,0.240,0.070,0.340,0.090,0.320
0.890,0.010,0.380,0.050,0.190,0.010,0.215
0.005,0.000,0.995,0.005,0.005,0.000,0.000
0.040,0.005,0.860,0.020,0.015,0.005,0.030
0.065,0.000,1.000,0.015,0.000,0.000,0.010
1.000,0.000,0.215,0.055,0.250,0.005,0.375
0.060,0.090,0.355,0.785,0.000,1.000,0.015
0.040,0.000,1.000,0.005,0.000,0.000,0.000
0.190,0.050,0.970,0.110,0.035,0.010,0.055
0.005,0.990,0.055,0.130,0.010,0.010,0.000
1.000,0.000,0.190,0.065,0.135,0.000,0.305
0.670,0.000,0.440,0.095,1.000,0.000,0.105
1.000,0.000,0.155,0.075,0.115,0.000,0.260
0.095,0.035,0.045,1.000,0.020,0.135,0.000
0.995,0.010,0.315,0.040,0.120,0.000,0.325
1.000,0.000,0.165,0.050,0.090,0.010,0.250
0.140,0.020,0.175,1.000,0.085,0.050,0.025
0.185,0.015,1.000,0.215,0.035,0.015,0.015
0.000,0.990,0.055,0.240,0.020,0.025,0.000
1.000,0.000,0.205,0.050,0.230,0.000,0.280
0.055,0.000,1.000,0.015,0.035,0.000,0.000
0.005,0.000,1.000,0.005,0.000,0.000,0.000
0.050,0.000,1.000,0.015,0.005,0.000,0.030
1.000,0.000,0.305,0.075,0.230,0.005,0.310
0.910,0.005,0.215,0.045,0.185,0.015,0.205
0.045,0.085,0.315,0.825,0.000,1.000,0.015
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.070,0.095,0.410,0.840,0.000,1.000,0.025
1.000,0.000,0.180,0.035,0.245,0.000,0.280
0.110,0.000,1.000,0.005,0.000,0.000,0.015
0.990,0.095,0.255,0.220,0.305,0.060,0.220
0.095,0.015,1.000,0.015,0.015,0.005,0.005
0.525,0.015,0.350,0.190,1.000,0.005,0.115
1.000,0.000,0.215,0.005,0.140,0.000,0.365
1.000,0.010,0.150,0.030,0.110,0.000,0.300
0.660,0.000,0.170,0.005,0.105,0.000,0.980
0.005,0.000,1.000,0.010,0.005,0.000,0.000
0.125,0.010,0.120,1.000,0.065,0.015,0.005
0.000,0.000,1.000,0.000,0.000,0.000,0.000
0.115,0.000,0.970,0.025,0.005,0.000,0.005
1.000,0.000,0.150,0.055,0.130,0.005,0.285
0.100,0.075,0.185,1.000,0.045,0.140,0.000
0.090,0.125,0.105,1.000,0.065,0.155,0.005
0.060,0.070,1.000,0.055,0.105,0.095,0.100
0.585,0.010,0.270,0.085,1.000,0.000,0.105
0.135,0.025,0.190,1.000,0.090,0.105,0.020
0.040,0.155,0.095,0.990,0.025,0.155,0.005
0.010,1.000,0.060,0.125,0.015,0.010,0.005
1.000,0.005,0.285,0.040,0.210,0.000,0.375
0.000,0.005,1.000,0.010,0.000,0.000,0.000
0.015,0.005,0.985,0.000,0.005,0.000,0.000
0.760,0.035,0.390,0.095,0.145,0.030,0.375
0.215,0.005,1.000,0.055,0.020,0.000,0.050
0.005,0.000,1.000,0.005,0.000,0.000,0.000
0.055,0.000,1.000,0.020,0.000,0.000,0.010
0.005,0.000,0.990,0.005,0.000,0.000,0.000
0.145,0.060,0.980,0.080,0.025,0.010,0.010
1.000,0.000,0.150,0.035,0.165,0.000,0.310
0.010,0.000,0.995,0.005,0.000,0.000,0.005
0.045,0.080,1.000,0.080,0.125,0.105,0.105
0.995,0.005,0.415,0.135,0.275,0.000,0.335
0.015,0.000,0.990,0.010,0.000,0.000,0.005
0.105,0.070,0.110,1.000,0.035,0.185,0.000
0.080,0.025,0.145,0.840,0.080,0.020,0.000
0.775,0.005,0.385,0.010,0.175,0.025,0.065
1.000,0.010,0.225,0.060,0.335,0.005,0.345
0.125,0.065,0.995,0.085,0.050,0.010,0.015
0.985,0.000,0.135,0.055,0.125,0.000,0.320
0.555,0.000,0.320,0.080,1.000,0.000,0.095
0.015,0.000,1.000,0.020,0.000,0.005,0.005
0.900,0.035,0.370,0.165,0.245,0.010,0.375
0.115,0.090,0.340,0.775,0.015,0.985,0.015
0.005,0.000,1.000,0.010,0.000,0.000,0.000
0.105,0.010,1.000,0.025,0.020,0.010,0.025
0.045,0.005,0.945,0.035,0.000,0.000,0.000
0.100,0.015,0.995,0.015,0.030,0.000,0.015
0.160,0.055,1.000,0.085,0.035,0.010,0.020
0.965,0.000,0.195,0.005,0.310,0.000,0.195
0.145,0.000,0.145,0.995,0.075,0.040,0.005
0.090,0.000,1.000,0.015,0.000,0.000,0.015
1.000,0.075,0.305,0.140,0.290,0.085,0.355
1.000,0.000,0.110,0.000,0.120,0.000,0.300
0.965,0.010,0.335,0.045,0.245,0.010,0.225
0.015,0.000,0.965,0.000,0.000,0.000,0.000
1.000,0.000,0.190,0.005,0.270,0.000,0.280
1.000,0.000,0.295,0.025,0.240,0.005,0.230
1.000,0.000,0.160,0.130,0.175,0.010,0.275
1.000,0.000,0.215,0.070,0.200,0.000,0.260
0.170,0.060,1.000,0.075,0.060,0.010,0.020
0.220,0.030,0.270,1.000,0.170,0.095,0.050
0.045,0.000,0.985,0.005,0.000,0.000,0.000
0.630,0.005,0.220,0.075,0.995,0.000,0.090
0.115,0.005,0.105,1.000,0.075,0.025,0.005
0.005,0.000,0.995,0.000,0.000,0.020,0.005
0.135,0.045,1.000,0.070,0.035,0.010,0.010
0.065,0.000,1.000,0.010,0.010,0.000,0.005
0.030,0.000,0.980,0.000,0.005,0.000,0.000
1.000,0.000,0.130,0.000,0.180,0.005,0.255
0.000,0.000,0.995,0.000,0.000,0.000,0.000
1.000,0.010,0.225,0.025,0.220,0.000,0.280
1.000,0.000,0.160,0.070,0.185,0.005,0.270
0.000,0.000,0.995,0.005,0.000,0.000,0.000
0.090,0.010,0.990,0.030,0.035,0.010,0.010
0.045,0.130,0.080,1.000,0.025,0.105,0.000
0.015,0.000,1.000,0.015,0.010,0.000,0.000
0.930,0.005,0.220,0.040,0.195,0.025,0.360
0.010,0.000,0.990,0.000,0.000,0.000,0.000
1.000,0.000,0.225,0.025,0.210,0.000,0.350
0.065,0.000,1.000,0.010,0.005,0.000,0.015
0.065,0.000,1.000,0.015,0.000,0.000,0.020
0.120,0.000,0.995,0.015,0.020,0.005,0.010
0.105,0.000,1.000,0.025,0.000,0.005,0.010
0.435,0.000,0.150,0.000,0.025,0.000,0.980
0.995,0.005,0.325,0.135,0.255,0.000,0.250
0.065,0.000,1.000,0.015,0.005,0.000,0.015
0.170,0.100,0.120,1.000,0.070,0.160,0.000
0.040,0.025,1.000,0.025,0.010,0.000,0.000
0.120,0.010,0.135,1.000,0.075,0.035,0.005
0.020,0.000,1.000,0.005,0.000,0.000,0.000
0.085,0.065,0.095,1.000,0.000,0.185,0.010
0.080,0.010,0.100,1.000,0.045,0.055,0.005
0.000,0.005,1.000,0.000,0.000,0.005,0.000
0.100,0.075,0.980,0.135,0.150,0.090,0.100
0.200,0.010,0.220,1.000,0.110,0.030,0.010
0.140,0.055,1.000,0.095,0.025,0.005,0.015
0.710,0.080,0.275,0.105,0.170,0.105,0.205
0.645,0.005,0.215,0.075,1.000,0.000,0.080
0.980,0.000,0.170,0.010,0.250,0.000,0.295
1.000,0.000,0.255,0.105,0.215,0.000,0.375
0.080,0.120,0.370,0.805,0.000,1.000,0.040
1.000,0.015,0.260,0.120,0.200,0.000,0.360
0.040,0.010,1.000,0.005,0.005,0.010,0.000
1.000,0.000,0.155,0.005,0.220,0.000,0.305
1.000,0.000,0.215,0.010,0.230,0.005,0.295
0.170,0.075,0.405,0.800,0.020,1.000,0.025
1.000,0.010,0.260,0.050,0.270,0.005,0.365
1.000,0.000,0.195,0.070,0.170,0.005,0.270
0.015,0.000,1.000,0.025,0.000,0.000,0.000
0.110,0.085,0.090,0.980,0.015,0.080,0.015
0.955,0.015,0.205,0.055,0.235,0.010,0.270
0.140,0.010,0.160,1.000,0.055,0.055,0.005
1.000,0.000,0.180,0.095,0.140,0.000,0.290
0.175,0.010,1.000,0.065,0.010,0.005,0.020
0.140,0.005,0.115,1.000,0.055,0.025,0.015
0.000,0.000,0.980,0.000,0.000,0.000,0.000
0.100,0.010,0.085,1.000,0.040,0.040,0.005
0.030,0.000,0.990,0.030,0.000,0.000,0.000
0.000,0.000,0.975,0.000,0.005,0.000,0.000
0.150,0.000,0.995,0.030,0.010,0.000,0.015
1.000,0.000,0.140,0.065,0.155,0.000,0.295
0.135,0.105,0.435,0.925,0.020,0.995,0.010
0.950,0.005,0.220,0.130,0.255,0.005,0.295
0.145,0.015,0.125,1.000,0.060,0.045,0.005
0.620,0.000,0.350,0.085,1.000,0.000,0.145
0.220,0.065,0.995,0.140,0.140,0.095,0.105
0.015,0.000,0.995,0.000,0.000,0.000,0.000
0.135,0.010,1.000,0.035,0.025,0.000,0.000
0.090,0.000,1.000,0.015,0.000,0.000,0.000
0.130,0.010,0.130,1.000,0.080,0.030,0.005
0.195,0.075,1.000,0.090,0.045,0.005,0.010
0.085,0.015,1.000,0.060,0.010,0.020,0.005
0.000,0.005,1.000,0.000,0.005,0.000,0.000
0.065,0.000,0.975,0.010,0.020,0.000,0.000
1.000,0.000,0.165,0.105,0.165,0.000,0.305
0.070,0.015,0.085,1.000,0.015,0.030,0.010
1.000,0.000,0.290,0.120,0.200,0.000,0.310
0.010,0.000,1.000,0.030,0.005,0.020,0.005
0.170,0.095,0.975,0.065,0.040,0.010,0.015
0.170,0.050,1.000,0.055,0.035,0.015,0.010
0.095,0.000,0.995,0.020,0.000,0.000,0.010
1.000,0.000,0.175,0.055,0.110,0.000,0.340
0.075,0.000,0.995,0.000,0.000,0.000,0.000
0.155,0.020,0.150,1.000,0.090,0.015,0.010
0.155,0.195,0.355,0.840,0.145,0.970,0.110
1.000,0.000,0.200,0.070,0.195,0.000,0.295
0.135,0.185,0.190,1.000,0.050,0.120,0.000
0.100,0.005,0.115,1.000,0.035,0.025,0.000
0.080,0.165,0.125,1.000,0.050,0.175,0.010
0.060,0.000,0.975,0.010,0.000,0.000,0.000
0.180,0.000,1.000,0.025,0.025,0.005,0.010
0.060,0.010,1.000,0.055,0.010,0.000,0.010
0.915,0.090,0.315,0.160,0.295,0.125,0.245
0.000,0.000,0.995,0.000,0.000,0.000,0.000
1.000,0.000,0.245,0.115,0.155,0.000,0.355
0.110,0.125,0.090,0.990,0.035,0.105,0.000
0.205,0.025,0.235,1.000,0.180,0.065,0.010
1.000,0.015,0.140,0.020,0.160,0.000,0.255
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.005,0.005,1.000,0.005,0.000,0.000,0.000
0.080,0.000,0.995,0.015,0.025,0.000,0.005
0.670,0.015,0.330,0.200,0.895,0.005,0.135
0.855,0.030,0.400,0.130,0.140,0.025,0.320
0.970,0.000,0.180,0.010,0.060,0.000,0.245
0.005,0.000,1.000,0.000,0.000,0.000,0.000
0.010,0.000,1.000,0.000,0.000,0.000,0.000
0.005,0.000,1.000,0.010,0.000,0.010,0.005
0.620,0.005,0.290,0.120,1.000,0.000,0.100
0.010,0.005,1.000,0.010,0.005,0.000,0.005
0.075,0.000,1.000,0.000,0.005,0.000,0.015
0.065,0.020,0.065,1.000,0.040,0.045,0.045
0.940,0.000,0.345,0.120,0.250,0.010,0.265
0.210,0.020,0.140,1.000,0.125,0.015,0.005
0.000,0.005,0.995,0.000,0.005,0.000,0.000
0.025,0.000,0.995,0.000,0.000,0.000,0.000
0.000,0.000,0.930,0.015,0.015,0.005,0.000
0.000,0.000,1.000,0.005,0.005,0.000,0.000
0.930,0.000,0.245,0.075,0.225,0.000,0.150
0.000,0.000,1.000,0.025,0.005,0.005,0.000
0.695,0.000,0.345,0.120,1.000,0.000,0.140
0.070,0.015,0.145,1.000,0.025,0.100,0.000
